Date/time,Original gage height (ft),Adjusted gage height (ft),Discharge (cfs),Reported mean daily discharge (cfs),Calculated mean daily discharge (cfs)
17403.44028,1.247449123,1.257449123,418.9389476,568.0,564.692643251
17403.45556,1.266484811,1.276484811,441.7817732,568.0,564.692643251
17403.50903,1.245545555,1.255545555,416.654666,568.0,564.692643251
17403.55069,1.228413435,1.238413435,396.096122,568.0,564.692643251
17403.63264,1.197956335,1.207956335,359.547602,568.0,564.692643251
17403.66528,1.20557061,1.21557061,368.684732,568.0,564.692643251
17403.70903,1.3159776,1.3259776,506.36864,568.0,564.692643251
17403.72778,1.338820426,1.348820426,538.3485964,568.0,564.692643251
17403.74722,1.386409646,1.396409646,604.9735044,568.0,564.692643251
17403.75486,1.365470389,1.375470389,575.6585446,568.0,564.692643251
17403.77917,1.454938123,1.464938123,713.9009968,568.0,564.692643251
17403.80764,1.414963178,1.424963178,649.9410848,568.0,564.692643251
17403.825,1.466359536,1.476359536,732.1752576,568.0,564.692643251
17403.84028,1.449227417,1.459227417,704.7638672,568.0,564.692643251
17403.85903,1.462552398,1.472552398,726.0838368,568.0,564.692643251
17403.88403,1.462552398,1.472552398,726.0838368,568.0,564.692643251
17403.89375,1.454938123,1.464938123,713.9009968,568.0,564.692643251
17403.9125,1.462552398,1.472552398,726.0838368,568.0,564.692643251
17403.91597,1.448275632,1.458275632,703.2410112,568.0,564.692643251
17403.93958,1.438757788,1.448757788,688.0124608,568.0,564.692643251
17403.95486,1.429239944,1.439239944,672.7839104,568.0,564.692643251
17403.97986,1.398306951,1.408306951,623.2911216,568.0,564.692643251
17404.0,1.403687381,1.413687381,631.8998096,568.0,564.692643251
17404.0,1.403687381,1.413687381,631.8998096,523.0,525.92504039
17404.02083,1.388563689,1.398563689,607.9891646,523.0,525.92504039
17404.02986,1.419496682,1.429496682,657.1946912,523.0,525.92504039
17404.03611,1.384994497,1.394994497,602.9922958,523.0,525.92504039
17404.05417,1.376666384,1.386666384,591.3329376,523.0,525.92504039
17404.08819,1.348112852,1.358112852,551.3579928,523.0,525.92504039
17404.10139,1.350492313,1.360492313,554.6892382,523.0,525.92504039
17404.12986,1.323128511,1.333128511,516.3799154,523.0,525.92504039
17404.14792,1.323128511,1.333128511,516.3799154,523.0,525.92504039
17404.175,1.323128511,1.333128511,516.3799154,523.0,525.92504039
17404.21319,1.275539291,1.285539291,452.6471492,523.0,525.92504039
17404.23472,1.260072794,1.270072794,434.0873528,523.0,525.92504039
17404.26597,1.224380879,1.234380879,391.2570548,523.0,525.92504039
17404.28472,1.24936522,1.25936522,421.238264,523.0,525.92504039
17404.31667,1.189878695,1.199878695,349.878695,523.0,525.92504039
17404.34167,1.173222468,1.183222468,333.222468,523.0,525.92504039
17404.37014,1.204155461,1.214155461,366.9865532,523.0,525.92504039
17404.42361,1.092546212,1.102546212,252.546212,523.0,525.92504039
17404.43611,1.104443517,1.114443517,264.443517,523.0,525.92504039
17404.44028,1.144894354,1.154894354,304.894354,523.0,525.92504039
17404.46042,1.141325163,1.151325163,301.325163,523.0,525.92504039
17404.49514,1.06399268,1.07399268,229.194144,523.0,525.92504039
17404.50486,1.058044027,1.068044027,224.4352216,523.0,525.92504039
17404.52708,1.08897702,1.09897702,249.181616,523.0,525.92504039
17404.56806,1.048526183,1.058526183,216.8209464,523.0,525.92504039
17404.57847,1.06518241,1.07518241,230.145928,523.0,525.92504039
17404.62222,1.06399268,1.07399268,229.194144,523.0,525.92504039
17404.62847,1.104443517,1.114443517,264.443517,523.0,525.92504039
17404.64653,1.115151092,1.125151092,275.151092,523.0,525.92504039
17404.66667,1.115151092,1.125151092,275.151092,523.0,525.92504039
17404.68889,1.144894354,1.154894354,304.894354,523.0,525.92504039
17404.70833,1.143704624,1.153704624,303.704624,523.0,525.92504039
17404.71319,1.122289475,1.132289475,282.289475,523.0,525.92504039
17404.73889,1.15798139,1.16798139,317.98139,523.0,525.92504039
17404.76181,1.152032737,1.162032737,312.032737,523.0,525.92504039
17404.77847,1.124668936,1.134668936,284.668936,523.0,525.92504039
17404.79861,1.171068425,1.181068425,331.068425,523.0,525.92504039
17404.82361,1.34714854,1.35714854,550.007956,523.0,525.92504039
17404.84028,1.498244313,1.508244313,784.8397634,523.0,525.92504039
17404.85486,1.545833534,1.555833534,870.5003612,523.0,525.92504039
17404.88681,1.429239944,1.439239944,672.7839104,523.0,525.92504039
17404.91042,1.483967547,1.493967547,760.3480752,523.0,525.92504039
17404.91528,1.549402725,1.559402725,876.924905,523.0,525.92504039
17404.92847,1.710016343,1.720016343,1194.0359546,523.0,525.92504039
17404.93403,1.86944023,1.87944023,1560.656552,523.0,525.92504039
17404.94514,2.018156543,2.028156543,1936.0226661,523.0,525.92504039
17404.96042,2.143078246,2.153078246,2278.6190888,523.0,525.92504039
17404.97361,2.041951153,2.051951153,2000.2681131,523.0,525.92504039
17404.99167,1.991982472,2.001982472,1865.3526744,523.0,525.92504039
17404.99583,1.928926755,1.938926755,1707.3168875,523.0,525.92504039
17405.0,1.927349339,1.937349339,1703.3733475,523.0,525.92504039
17405.0,1.927349339,1.907349339,1628.3733475,503.0,501.980474334
17405.00417,1.895771923,1.875771923,1551.8526152,503.0,501.980474334
17405.00972,1.847803368,1.827803368,1436.7280832,503.0,501.980474334
17405.02083,1.828290735,1.808290735,1389.897764,503.0,501.980474334
17405.02639,1.799021786,1.779021786,1323.8479292,503.0,501.980474334
17405.0375,1.748614151,1.728614151,1212.9511322,503.0,501.980474334
17405.04792,1.698206516,1.678206516,1106.413032,503.0,501.980474334
17405.06389,1.688450199,1.668450199,1086.900398,503.0,501.980474334
17405.07847,1.704710727,1.684710727,1119.421454,503.0,501.980474334
17405.09444,1.716093096,1.696093096,1142.186192,503.0,501.980474334
17405.1125,1.69495441,1.67495441,1099.90882,503.0,501.980474334
17405.12986,1.646985855,1.626985855,1003.97171,503.0,501.980474334
17405.15,1.59657822,1.57657822,907.840796,503.0,501.980474334
17405.17986,1.497389003,1.477389003,733.8224048,503.0,501.980474334
17405.19097,1.479502423,1.459502423,705.2038768,503.0,501.980474334
17405.19722,1.440477157,1.420477157,642.7634512,503.0,501.980474334
17405.20556,1.433972946,1.413972946,632.3567136,503.0,501.980474334
17405.20833,1.400638865,1.380638865,582.894411,503.0,501.980474334
17405.22083,1.382752285,1.362752285,557.853199,503.0,501.980474334
17405.23194,1.338848861,1.318848861,496.3884054,503.0,501.980474334
17405.25278,1.291693332,1.271693332,436.0319984,503.0,501.980474334
17405.26597,1.283563068,1.263563068,426.2756816,503.0,501.980474334
17405.32222,1.211203721,1.191203721,341.203721,503.0,501.980474334
17405.34167,1.207951616,1.187951616,337.951616,503.0,501.980474334
17405.42083,1.141283453,1.121283453,271.283453,503.0,501.980474334
17405.46111,1.090062792,1.070062792,226.0502336,503.0,501.980474334
17405.46944,1.075428318,1.055428318,214.3426544,503.0,501.980474334
17405.48403,1.03233792,1.01233792,179.870336,503.0,501.980474334
17405.49861,1.058354764,1.038354764,200.6838112,503.0,501.980474334
17405.52917,1.007134103,0.987134103,162.53777974,503.0,501.980474334
17405.54097,1.035590025,1.015590025,182.47202,503.0,501.980474334
17405.56111,1.006321076,0.986321076,162.06622408,503.0,501.980474334
17405.58264,1.003881997,0.983881997,160.65155826,503.0,501.980474334
17405.62222,0.961604626,0.941604626,136.13068308,503.0,501.980474334
17405.65486,0.953474362,0.933474362,131.41512996,503.0,501.980474334
17405.70069,0.950222257,0.930222257,129.52890906,503.0,501.980474334
17405.72222,0.921766334,0.901766334,113.02447372,503.0,501.980474334
17405.74861,0.94940923,0.92940923,129.0573534,503.0,501.980474334
17405.76597,0.925018439,0.905018439,114.91069462,503.0,501.980474334
17405.80347,0.89574949,0.87574949,101.8147858,503.0,501.980474334
17405.81944,0.887077209,0.867077209,98.17242778,503.0,501.980474334
17405.87153,0.85780826,0.83780826,85.8794692,503.0,501.980474334
17405.91458,1.302463422,1.282463422,448.9561064,503.0,501.980474334
17405.91736,1.908880719,1.888880719,1583.3137256,503.0,501.980474334
17405.925,1.955132886,1.935132886,1697.832215,503.0,501.980474334
17405.97083,1.834363339,1.814363339,1404.4720136,503.0,501.980474334
17406.0,1.781259,1.761259,1284.7698,503.0,501.980474334
17406.0,1.781259,1.766259,1295.7698,473.0,470.69255816
17406.01458,1.75470683,1.73970683,1237.355026,473.0,470.69255816
17406.05833,1.677619885,1.662619885,1075.23977,473.0,470.69255816
17406.07917,1.595393811,1.580393811,914.7088598,473.0,470.69255816
17406.08681,1.659632931,1.644632931,1039.265862,473.0,470.69255816
17406.13056,1.574837292,1.559837292,877.7071256,473.0,470.69255816
17406.16875,1.544002515,1.529002515,822.204527,473.0,470.69255816
17406.25139,1.443789487,1.428789487,656.0631792,473.0,470.69255816
17406.28472,1.400106885,1.385106885,589.149639,473.0,470.69255816
17406.30764,1.394967755,1.379967755,581.954857,473.0,470.69255816
17406.36181,1.329965795,1.314965795,490.952113,473.0,470.69255816
17406.37569,1.32671369,1.31171369,486.399166,473.0,470.69255816
17406.37708,1.300696846,1.285696846,452.8362152,473.0,470.69255816
17406.40833,1.29744474,1.28244474,448.933688,473.0,470.69255816
17406.42361,1.272511932,1.257511932,419.0143184,473.0,470.69255816
17406.45486,1.262755615,1.247755615,407.306738,473.0,470.69255816
17406.47431,1.237822807,1.222822807,377.3873684,473.0,470.69255816
17406.49653,1.234570701,1.219570701,373.4848412,473.0,470.69255816
17406.54722,1.19229333,1.17729333,327.29333,473.0,470.69255816
17406.61319,1.144595783,1.129595783,279.595783,473.0,470.69255816
17406.63403,1.177116838,1.162116838,312.116838,473.0,470.69255816
17406.66111,1.108822623,1.093822623,245.0580984,473.0,470.69255816
17406.67292,1.093646131,1.078646131,232.9169048,473.0,470.69255816
17406.69931,1.088225955,1.073225955,228.580764,473.0,470.69255816
17406.71667,1.067629287,1.052629287,212.1034296,473.0,470.69255816
17406.73125,1.119662974,1.104662974,254.662974,473.0,470.69255816
17406.75208,1.069797357,1.054797357,213.8378856,473.0,470.69255816
17406.77153,1.038360338,1.023360338,188.6882704,473.0,470.69255816
17406.78819,1.027894714,1.012894714,180.3157712,473.0,470.69255816
17407.0,1.027894714,1.012894714,180.3157712,473.0,470.69255816
17407.0,1.027894714,0.832894714,83.81577988,83.0,83.81577988
